amostra_id,idade_label,epsilon_t,pred_Ridge,erro_Ridge,pred_Random Forest,erro_Random Forest,pred_Gradient Boosting,erro_Gradient Boosting,pred_Extra Trees,erro_Extra Trees
18,56 dias,-360.0,-300.7949495148288,59.20505048517123,-262.9841305916306,97.01586940836938,-313.89744553014907,46.10255446985093,-246.04499999999993,113.95500000000007
19,12 h,0.0,47.273464943336194,47.273464943336194,-0.05,0.05,23.522406421147245,23.522406421147245,0.0,0.0
19,1 dia,30.0,61.78166003884502,31.78166003884502,71.53343434343435,41.53343434343435,42.43018535980796,12.430185359807957,55.87166666666667,25.87166666666667
19,3 dias,60.0,77.65616703958545,17.656167039585455,101.67305555555558,41.67305555555558,69.32063939333361,9.320639393333607,87.804126984127,27.804126984126995
19,7 dias,100.0,75.23251917056285,24.767480829437147,129.43189393939392,29.431893939393916,84.00971298212167,15.99028701787833,121.13392857142857,21.13392857142857
19,14 dias,-50.0,-48.63116675850003,1.3688332414999707,-29.849617604617606,20.150382395382394,-33.12188254884227,16.878117451157728,-35.846666666666664,14.153333333333336
19,28 dias,-190.0,-170.64579996360612,19.354200036393877,-147.23531385281387,42.764686147186126,-152.0477454947569,37.952254505243104,-150.81166666666667,39.18833333333333
19,56 dias,-360.0,-308.45891138794696,51.541088612053045,-293.12210317460324,66.87789682539676,-286.978440009052,73.02155999094799,-314.34357142857147,45.656428571428535
20,12 h,0.0,91.17061007097043,91.17061007097043,0.0,0.0,13.367609020324982,13.367609020324982,0.0,0.0
20,1 dia,20.0,105.46332101945562,85.46332101945562,46.0402736152736,26.0402736152736,57.58986538890655,37.58986538890655,48.01119047619048,28.011190476190478
20,3 dias,60.0,109.90035186375586,49.90035186375586,101.84741841491841,41.84741841491841,88.51587961201996,28.51587961201996,99.77821428571431,39.77821428571431
20,7 dias,120.0,106.9758524012771,13.024147598722905,147.07627344877343,27.076273448773435,109.79255366919935,10.20744633080065,145.05134920634924,25.051349206349244
20,14 dias,-20.0,-13.933388564534823,6.066611435465177,-13.370252525252527,6.629747474747473,-22.294608560387413,2.294608560387413,-15.926666666666668,4.073333333333332
20,28 dias,-210.0,-131.14755394939658,78.85244605060342,-88.3370765345765,121.6629234654235,-143.10814373540737,66.89185626459263,-95.74607142857141,114.25392857142859
20,56 dias,-360.0,-263.7773235680413,96.22267643195869,-275.43887806637815,84.56112193362185,-280.6160829857199,79.38391701428009,-302.702619047619,57.29738095238099
21,12 h,0.0,-177.6470764772646,177.6470764772646,0.0,0.0,-21.652941607661806,21.652941607661806,0.0,0.0
21,1 dia,-70.0,-172.27543521438122,102.27543521438122,-64.76067460317464,5.239325396825365,-63.35011316613734,6.649886833862659,-67.71166666666667,2.288333333333327
21,3 dias,-160.0,-168.27088455133674,8.270884551336735,-140.4064213564214,19.59357864357861,-152.36376507684645,7.636234923153552,-118.06833333333333,41.93166666666667
21,7 dias,-290.0,-175.72940912452836,114.27059087547164,-202.53456487956493,87.46543512043507,-236.7511767689929,53.248823231007094,-194.23999999999995,95.76000000000005
21,14 dias,-380.0,-293.8357839621458,86.1642160378542,-292.51862193362194,87.48137806637806,-331.39608315152896,48.603916848471044,-283.57666666666677,96.42333333333323
