amostra_id,idade_label,real,previsto
32,12 h,0.0,4.79303678620721
32,1 dia,70.0,59.128716302329366
32,3 dias,120.0,102.73042717257428
32,7 dias,170.0,147.63169063968274
32,14 dias,50.0,143.72688731863374
32,28 dias,240.0,241.38490657581596
32,56 dias,380.0,366.70094509018065
33,12 h,0.0,16.20495692211759
33,1 dia,30.0,65.64922338684676
33,3 dias,70.0,114.43348349036776
33,7 dias,80.0,163.44085261827303
33,14 dias,90.0,163.3584248511002
33,28 dias,280.0,262.9005032180818
33,56 dias,490.0,386.7713014894721
34,12 h,0.0,-40.22477353474548
34,1 dia,20.0,7.995692861846777
34,3 dias,50.0,58.719285066921145
34,7 dias,90.0,105.27438314613457
34,14 dias,40.0,91.22422205094512
34,28 dias,160.0,190.01731295381535
34,56 dias,350.0,320.00362042537085
35,12 h,0.0,44.804510644201
35,1 dia,70.0,99.14019016032316
35,3 dias,110.0,142.74190103056804
35,7 dias,170.0,187.64316449767654
35,14 dias,220.0,183.73836117662754
35,28 dias,340.0,281.3963804338098
35,56 dias,490.0,406.71241894817445
36,12 h,0.0,-51.96069768869063
36,1 dia,10.0,-2.516431223961405
36,3 dias,50.0,46.267828879559545
36,7 dias,90.0,95.27519800746484
36,14 dias,50.0,95.19277024029203
36,28 dias,180.0,194.73484860727362
36,56 dias,350.0,318.60564687866383
37,12 h,0.0,1.6078631233619092
37,1 dia,90.0,49.82832951995417
37,3 dias,30.0,100.5519217250285
37,7 dias,10.0,147.10701980424193
37,14 dias,150.0,133.05685870905248
37,28 dias,370.0,231.84994961192274
37,56 dias,490.0,361.8362570834783
38,12 h,0.0,-27.611241320605984
38,1 dia,30.0,26.724438195516143
38,3 dias,60.0,70.32614906576106
38,7 dias,100.0,115.22741253286954
38,14 dias,150.0,111.32260921182053
38,28 dias,220.0,208.98062846900274
38,56 dias,350.0,334.2966669833674
39,12 h,0.0,40.78709642956625
39,1 dia,90.0,90.23136289429547
39,3 dias,120.0,139.01562299781642
39,7 dias,160.0,188.02299212572171
39,14 dias,210.0,187.9405643585489
39,28 dias,360.0,287.48264272553047
39,56 dias,490.0,411.35344099692077
40,12 h,0.0,-34.79837817919278
40,1 dia,50.0,13.422088217399448
40,3 dias,80.0,64.14568042247376
40,7 dias,130.0,110.70077850168721
40,14 dias,30.0,96.65061740649776
40,28 dias,120.0,195.44370830936802
40,56 dias,340.0,325.43001578092355
41,12 h,0.0,-0.5567075693012384
41,1 dia,20.0,53.77897194682089
41,3 dias,60.0,97.38068281706582
