wb,cement_consumption,water_consumption,dry_d1,fibra_metalica,macrofibra_pp,microfibra_pp,idade_dias,idade_horas,cement,curing,local_ensaio,estado,regiao,idade_label,epsilon_t,amostra_id,epsilon_previsto,residuo,erro_absoluto,sinal_previsto
0.55,336,184.8,10.0,25.0,0.0,0.6,28.0,672,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,28 dias,-220.0,72,-192.32642857142855,-27.67357142857145,27.67357142857145,retracao
0.55,336,184.8,10.0,25.0,0.0,0.6,56.0,1344,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,56 dias,-310.0,72,-285.25500000000005,-24.744999999999948,24.744999999999948,retracao
0.51,380,193.8,0.0,0.0,0.0,0.6,0.5,12,CP II Z 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,DF,Centro Oeste,12 h,0.0,73,0.0,0.0,0.0,estabilidade
0.51,380,193.8,0.0,0.0,0.0,0.6,1.0,24,CP II Z 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,DF,Centro Oeste,1 dia,-30.0,73,-48.00666666666666,18.00666666666666,18.00666666666666,retracao
0.51,380,193.8,0.0,0.0,0.0,0.6,3.0,72,CP II Z 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,DF,Centro Oeste,3 dias,-80.0,73,-83.01,3.010000000000005,3.010000000000005,retracao
0.51,380,193.8,0.0,0.0,0.0,0.6,7.0,168,CP II Z 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,DF,Centro Oeste,7 dias,-110.0,73,-141.69833333333335,31.698333333333352,31.698333333333352,retracao
0.51,380,193.8,0.0,0.0,0.0,0.6,14.0,336,CP II Z 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,DF,Centro Oeste,14 dias,-200.0,73,-216.7316666666667,16.73166666666671,16.73166666666671,retracao
0.51,380,193.8,0.0,0.0,0.0,0.6,28.0,672,CP II Z 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,DF,Centro Oeste,28 dias,-320.0,73,-344.0400000000001,24.040000000000077,24.040000000000077,retracao
0.51,380,193.8,0.0,0.0,0.0,0.6,56.0,1344,CP II Z 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,DF,Centro Oeste,56 dias,-450.0,73,-456.71833333333336,6.718333333333362,6.718333333333362,retracao
0.521,380,197.98000000000002,10.0,0.0,0.0,0.6,0.5,12,CP II F 32 RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,AM,Norte,12 h,0.0,74,0.0,0.0,0.0,estabilidade
0.521,380,197.98000000000002,10.0,0.0,0.0,0.6,1.0,24,CP II F 32 RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,AM,Norte,1 dia,80.0,74,76.69333333333333,3.306666666666672,3.306666666666672,expansao
0.521,380,197.98000000000002,10.0,0.0,0.0,0.6,3.0,72,CP II F 32 RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,AM,Norte,3 dias,120.0,74,109.47666666666663,10.523333333333369,10.523333333333369,expansao
0.521,380,197.98000000000002,10.0,0.0,0.0,0.6,7.0,168,CP II F 32 RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,AM,Norte,7 dias,150.0,74,121.61666666666667,28.383333333333326,28.383333333333326,expansao
0.521,380,197.98000000000002,10.0,0.0,0.0,0.6,14.0,336,CP II F 32 RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,AM,Norte,14 dias,-50.0,74,-67.29249999999999,17.29249999999999,17.29249999999999,retracao
0.521,380,197.98000000000002,10.0,0.0,0.0,0.6,28.0,672,CP II F 32 RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,AM,Norte,28 dias,-170.0,74,-194.94166666666663,24.941666666666634,24.941666666666634,retracao
0.521,380,197.98000000000002,10.0,0.0,0.0,0.6,56.0,1344,CP II F 32 RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,AM,Norte,56 dias,-310.0,74,-279.29333333333363,-30.706666666666365,30.706666666666365,retracao
0.51,412,210.12,10.0,0.0,0.0,0.0,0.5,12,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,PE,Nordeste,12 h,0.0,75,-0.5183333333333333,0.5183333333333333,0.5183333333333333,retracao
0.51,412,210.12,10.0,0.0,0.0,0.0,1.0,24,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,PE,Nordeste,1 dia,10.0,75,36.58166666666667,-26.58166666666667,26.58166666666667,expansao
0.51,412,210.12,10.0,0.0,0.0,0.0,3.0,72,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,PE,Nordeste,3 dias,30.0,75,64.84166666666661,-34.84166666666661,34.84166666666661,expansao
0.51,412,210.12,10.0,0.0,0.0,0.0,7.0,168,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,PE,Nordeste,7 dias,70.0,75,96.37333333333332,-26.37333333333332,26.37333333333332,expansao
0.51,412,210.12,10.0,0.0,0.0,0.0,14.0,336,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,PE,Nordeste,14 dias,-150.0,75,-17.820000000000004,-132.18,132.18,retracao
0.51,412,210.12,10.0,0.0,0.0,0.0,28.0,672,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,PE,Nordeste,28 dias,-230.0,75,-122.46333333333332,-107.53666666666668,107.53666666666668,retracao
0.51,412,210.12,10.0,0.0,0.0,0.0,56.0,1344,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,PE,Nordeste,56 dias,-310.0,75,-304.51500000000004,-5.484999999999957,5.484999999999957,retracao
0.55,337,185.35000000000002,0.0,0.0,5.5,0.6,0.5,12,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,12 h,0.0,76,0.0,0.0,0.0,estabilidade
0.55,337,185.35000000000002,0.0,0.0,5.5,0.6,1.0,24,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,1 dia,-60.0,76,-27.301587301587293,-32.69841269841271,32.69841269841271,retracao
0.55,337,185.35000000000002,0.0,0.0,5.5,0.6,3.0,72,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,3 dias,-100.0,76,-84.21277777777777,-15.787222222222226,15.787222222222226,retracao
0.55,337,185.35000000000002,0.0,0.0,5.5,0.6,7.0,168,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,7 dias,-150.0,76,-139.67535714285717,-10.324642857142834,10.324642857142834,retracao
0.55,337,185.35000000000002,0.0,0.0,5.5,0.6,14.0,336,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,14 dias,-210.0,76,-205.29353174603185,-4.706468253968154,4.706468253968154,retracao
0.55,337,185.35000000000002,0.0,0.0,5.5,0.6,28.0,672,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,28 dias,-300.0,76,-250.75865079365087,-49.24134920634913,49.24134920634913,retracao
0.55,337,185.35000000000002,0.0,0.0,5.5,0.6,56.0,1344,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,56 dias,-450.0,76,-367.27472222222224,-82.72527777777776,82.72527777777776,retracao
0.5,370,185.0,15.0,0.0,0.0,0.6,0.5,12,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,12 h,0.0,77,0.0,0.0,0.0,estabilidade
0.5,370,185.0,15.0,0.0,0.0,0.6,1.0,24,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,1 dia,30.0,77,33.084999999999994,-3.0849999999999937,3.0849999999999937,expansao
0.5,370,185.0,15.0,0.0,0.0,0.6,3.0,72,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,3 dias,-50.0,77,37.27333333333334,-87.27333333333334,87.27333333333334,expansao
0.5,370,185.0,15.0,0.0,0.0,0.6,7.0,168,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,7 dias,-90.0,77,21.236666666666668,-111.23666666666666,111.23666666666666,expansao
0.5,370,185.0,15.0,0.0,0.0,0.6,14.0,336,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,14 dias,-150.0,77,-115.43666666666668,-34.56333333333332,34.56333333333332,retracao
0.5,370,185.0,15.0,0.0,0.0,0.6,28.0,672,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,28 dias,-200.0,77,-191.60999999999996,-8.390000000000043,8.390000000000043,retracao
0.5,370,185.0,15.0,0.0,0.0,0.6,56.0,1344,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,56 dias,-310.0,77,-313.8733333333332,3.873333333333221,3.873333333333221,retracao
0.54,341,184.14000000000001,12.5,25.0,0.0,0.6,0.5,12,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,12 h,0.0,78,0.30999999999999994,-0.30999999999999994,0.30999999999999994,expansao
0.54,341,184.14000000000001,12.5,25.0,0.0,0.6,1.0,24,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,1 dia,60.0,78,50.720000000000006,9.279999999999994,9.279999999999994,expansao
0.54,341,184.14000000000001,12.5,25.0,0.0,0.6,3.0,72,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,3 dias,90.0,78,73.82166666666667,16.178333333333327,16.178333333333327,expansao
0.54,341,184.14000000000001,12.5,25.0,0.0,0.6,7.0,168,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,7 dias,120.0,78,96.13214285714287,23.867857142857133,23.867857142857133,expansao
0.54,341,184.14000000000001,12.5,25.0,0.0,0.6,14.0,336,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,14 dias,-30.0,78,-94.37357142857145,64.37357142857145,64.37357142857145,retracao
0.54,341,184.14000000000001,12.5,25.0,0.0,0.6,28.0,672,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,28 dias,-140.0,78,-131.06000000000003,-8.93999999999997,8.93999999999997,retracao
0.54,341,184.14000000000001,12.5,25.0,0.0,0.6,56.0,1344,CP II F 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,56 dias,-310.0,78,-289.4533333333335,-20.54666666666651,20.54666666666651,retracao
0.55,370,203.50000000000003,0.0,0.0,5.5,0.6,0.5,12,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,PB,Nordeste,12 h,0.0,79,0.0,0.0,0.0,estabilidade
0.55,370,203.50000000000003,0.0,0.0,5.5,0.6,1.0,24,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,PB,Nordeste,1 dia,-70.0,79,-84.27500000000002,14.27500000000002,14.27500000000002,retracao
0.55,370,203.50000000000003,0.0,0.0,5.5,0.6,3.0,72,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,PB,Nordeste,3 dias,-90.0,79,-78.39333333333333,-11.60666666666667,11.60666666666667,retracao
0.55,370,203.50000000000003,0.0,0.0,5.5,0.6,7.0,168,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,PB,Nordeste,7 dias,-130.0,79,-138.6633333333335,8.663333333333497,8.663333333333497,retracao
0.55,370,203.50000000000003,0.0,0.0,5.5,0.6,14.0,336,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,PB,Nordeste,14 dias,-200.0,79,-233.7199999999999,33.719999999999914,33.719999999999914,retracao
0.55,370,203.50000000000003,0.0,0.0,5.5,0.6,28.0,672,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,PB,Nordeste,28 dias,-320.0,79,-320.5128571428572,0.5128571428571718,0.5128571428571718,retracao
0.55,370,203.50000000000003,0.0,0.0,5.5,0.6,56.0,1344,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,PB,Nordeste,56 dias,-440.0,79,-452.1833333333333,12.18333333333328,12.18333333333328,retracao
0.55,336,184.8,10.0,0.0,0.0,0.0,0.5,12,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,PE,Nordeste,12 h,0.0,80,0.18333333333333335,-0.18333333333333335,0.18333333333333335,expansao
0.55,336,184.8,10.0,0.0,0.0,0.0,1.0,24,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,PE,Nordeste,1 dia,60.0,80,55.275,4.725000000000001,4.725000000000001,expansao
0.55,336,184.8,10.0,0.0,0.0,0.0,3.0,72,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,PE,Nordeste,3 dias,80.0,80,98.13333333333334,-18.13333333333334,18.13333333333334,expansao
0.55,336,184.8,10.0,0.0,0.0,0.0,7.0,168,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,PE,Nordeste,7 dias,120.0,80,93.20833333333337,26.79166666666663,26.79166666666663,expansao
0.55,336,184.8,10.0,0.0,0.0,0.0,14.0,336,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,PE,Nordeste,14 dias,80.0,80,-67.67857142857143,147.67857142857144,147.67857142857144,retracao
0.55,336,184.8,10.0,0.0,0.0,0.0,28.0,672,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,PE,Nordeste,28 dias,-220.0,80,-192.26333333333332,-27.73666666666668,27.73666666666668,retracao
0.55,336,184.8,10.0,0.0,0.0,0.0,56.0,1344,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,PE,Nordeste,56 dias,-310.0,80,-288.5866666666668,-21.413333333333185,21.413333333333185,retracao
0.55,345,189.75000000000003,12.5,0.0,5.5,0.0,0.5,12,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,12 h,0.0,81,0.8233333333333333,-0.8233333333333333,0.8233333333333333,expansao
0.55,345,189.75000000000003,12.5,0.0,5.5,0.0,1.0,24,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,1 dia,40.0,81,12.960952380952383,27.039047619047615,27.039047619047615,expansao
0.55,345,189.75000000000003,12.5,0.0,5.5,0.0,3.0,72,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,3 dias,90.0,81,57.46523809523809,32.53476190476191,32.53476190476191,expansao
0.55,345,189.75000000000003,12.5,0.0,5.5,0.0,7.0,168,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,7 dias,120.0,81,77.00357142857143,42.99642857142857,42.99642857142857,expansao
0.55,345,189.75000000000003,12.5,0.0,5.5,0.0,14.0,336,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,14 dias,-50.0,81,-98.70166666666668,48.70166666666668,48.70166666666668,retracao
0.55,345,189.75000000000003,12.5,0.0,5.5,0.0,28.0,672,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,28 dias,-130.0,81,-225.39499999999992,95.39499999999992,95.39499999999992,retracao
0.55,345,189.75000000000003,12.5,0.0,5.5,0.0,56.0,1344,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,56 dias,-310.0,81,-373.90833333333336,63.90833333333336,63.90833333333336,retracao
0.47,370,173.89999999999998,0.0,0.0,5.625,0.6,0.5,12,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,12 h,0.0,82,0.0,0.0,0.0,estabilidade
0.47,370,173.89999999999998,0.0,0.0,5.625,0.6,1.0,24,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,1 dia,-90.0,82,-53.69166666666665,-36.30833333333335,36.30833333333335,retracao
0.47,370,173.89999999999998,0.0,0.0,5.625,0.6,3.0,72,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,3 dias,-140.0,82,-79.23500000000001,-60.764999999999986,60.764999999999986,retracao
0.47,370,173.89999999999998,0.0,0.0,5.625,0.6,7.0,168,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,7 dias,-210.0,82,-130.50833333333344,-79.49166666666656,79.49166666666656,retracao
0.47,370,173.89999999999998,0.0,0.0,5.625,0.6,14.0,336,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,14 dias,-270.0,82,-213.56833333333333,-56.43166666666667,56.43166666666667,retracao
0.47,370,173.89999999999998,0.0,0.0,5.625,0.6,28.0,672,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,28 dias,-320.0,82,-354.88833333333343,34.888333333333435,34.888333333333435,retracao
0.47,370,173.89999999999998,0.0,0.0,5.625,0.6,56.0,1344,CP V ARI RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,56 dias,-440.0,82,-516.3883333333333,76.38833333333332,76.38833333333332,retracao
0.54,340,183.60000000000002,15.0,0.0,5.5,0.6,0.5,12,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,TO,Nordeste,12 h,0.0,83,0.0,0.0,0.0,estabilidade
0.54,340,183.60000000000002,15.0,0.0,5.5,0.6,1.0,24,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,TO,Nordeste,1 dia,30.0,83,59.309920634920644,-29.309920634920644,29.309920634920644,expansao
0.54,340,183.60000000000002,15.0,0.0,5.5,0.6,3.0,72,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,TO,Nordeste,3 dias,90.0,83,106.9240476190476,-16.9240476190476,16.9240476190476,expansao
0.54,340,183.60000000000002,15.0,0.0,5.5,0.6,7.0,168,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,TO,Nordeste,7 dias,150.0,83,171.04476190476205,-21.044761904762055,21.044761904762055,expansao
0.54,340,183.60000000000002,15.0,0.0,5.5,0.6,14.0,336,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,TO,Nordeste,14 dias,10.0,83,-2.8347222222222217,12.834722222222222,12.834722222222222,retracao
0.54,340,183.60000000000002,15.0,0.0,5.5,0.6,28.0,672,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,TO,Nordeste,28 dias,-180.0,83,-132.4892857142857,-47.5107142857143,47.5107142857143,retracao
0.54,340,183.60000000000002,15.0,0.0,5.5,0.6,56.0,1344,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,TO,Nordeste,56 dias,-310.0,83,-286.4036904761905,-23.59630952380951,23.59630952380951,retracao
0.53,370,196.10000000000002,12.5,0.0,0.0,0.6,0.5,12,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,12 h,0.0,84,4.138333333333333,-4.138333333333333,4.138333333333333,expansao
0.53,370,196.10000000000002,12.5,0.0,0.0,0.6,1.0,24,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,1 dia,30.0,84,46.49309523809526,-16.493095238095258,16.493095238095258,expansao
0.53,370,196.10000000000002,12.5,0.0,0.0,0.6,3.0,72,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,3 dias,70.0,84,62.17333333333332,7.826666666666682,7.826666666666682,expansao
0.53,370,196.10000000000002,12.5,0.0,0.0,0.6,7.0,168,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,7 dias,120.0,84,73.11000000000003,46.88999999999997,46.88999999999997,expansao
0.53,370,196.10000000000002,12.5,0.0,0.0,0.6,14.0,336,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,14 dias,-50.0,84,-48.19999999999999,-1.8000000000000114,1.8000000000000114,retracao
0.53,370,196.10000000000002,12.5,0.0,0.0,0.6,28.0,672,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,28 dias,-150.0,84,-107.55166666666666,-42.44833333333334,42.44833333333334,retracao
0.53,370,196.10000000000002,12.5,0.0,0.0,0.6,56.0,1344,CP III RS,7 dias úmida / 56 dias ar 50% umidade,Não informado,RJ,Sudeste,56 dias,-310.0,84,-257.30833333333334,-52.69166666666666,52.69166666666666,retracao
0.53,350,185.5,0.0,0.0,0.0,0.6,0.5,12,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP ,Sudeste,12 h,0.0,85,0.0,0.0,0.0,estabilidade
0.53,350,185.5,0.0,0.0,0.0,0.6,1.0,24,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP ,Sudeste,1 dia,-40.0,85,-49.655,9.655000000000001,9.655000000000001,retracao
0.53,350,185.5,0.0,0.0,0.0,0.6,3.0,72,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP ,Sudeste,3 dias,-90.0,85,-107.78000000000002,17.780000000000015,17.780000000000015,retracao
0.53,350,185.5,0.0,0.0,0.0,0.6,7.0,168,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP ,Sudeste,7 dias,-140.0,85,-163.15666666666672,23.156666666666723,23.156666666666723,retracao
0.53,350,185.5,0.0,0.0,0.0,0.6,14.0,336,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP ,Sudeste,14 dias,-220.0,85,-213.22333333333333,-6.776666666666671,6.776666666666671,retracao
0.53,350,185.5,0.0,0.0,0.0,0.6,28.0,672,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP ,Sudeste,28 dias,-300.0,85,-325.5066666666668,25.506666666666774,25.506666666666774,retracao
0.53,350,185.5,0.0,0.0,0.0,0.6,56.0,1344,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP ,Sudeste,56 dias,-440.0,85,-457.62833333333333,17.62833333333333,17.62833333333333,retracao
0.61,330,201.29999999999998,10.0,0.0,0.0,0.3,0.5,12,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,12 h,0.0,86,0.27,-0.27,0.27,expansao
0.61,330,201.29999999999998,10.0,0.0,0.0,0.3,1.0,24,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,1 dia,40.0,86,24.701666666666668,15.298333333333332,15.298333333333332,expansao
0.61,330,201.29999999999998,10.0,0.0,0.0,0.3,3.0,72,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,3 dias,70.0,86,28.140000000000004,41.86,41.86,expansao
0.61,330,201.29999999999998,10.0,0.0,0.0,0.3,7.0,168,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,7 dias,90.0,86,31.18499999999999,58.81500000000001,58.81500000000001,expansao
0.61,330,201.29999999999998,10.0,0.0,0.0,0.3,14.0,336,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,14 dias,-30.0,86,-148.13523809523807,118.13523809523807,118.13523809523807,retracao
0.61,330,201.29999999999998,10.0,0.0,0.0,0.3,28.0,672,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,28 dias,-150.0,86,-217.93166666666664,67.93166666666664,67.93166666666664,retracao
0.61,330,201.29999999999998,10.0,0.0,0.0,0.3,56.0,1344,CP V ARI,7 dias úmida / 56 dias ar 50% umidade,Laboratório,SP,Sudeste,56 dias,-310.0,86,-376.9066666666667,66.9066666666667,66.9066666666667,retracao
0.55,336,184.8,15.0,0.0,5.5,0.6,0.5,12,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,12 h,0.0,87,0.0,0.0,0.0,estabilidade
0.55,336,184.8,15.0,0.0,5.5,0.6,1.0,24,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,1 dia,40.0,87,40.694880952380984,-0.6948809523809842,0.6948809523809842,expansao
0.55,336,184.8,15.0,0.0,5.5,0.6,3.0,72,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,3 dias,110.0,87,97.97630952380952,12.023690476190481,12.023690476190481,expansao
0.55,336,184.8,15.0,0.0,5.5,0.6,7.0,168,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,7 dias,150.0,87,150.65511904761914,-0.655119047619138,0.655119047619138,expansao
0.55,336,184.8,15.0,0.0,5.5,0.6,14.0,336,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,14 dias,0.0,87,-8.857420634920635,8.857420634920635,8.857420634920635,retracao
0.55,336,184.8,15.0,0.0,5.5,0.6,28.0,672,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,28 dias,-90.0,87,-127.11047619047618,37.11047619047618,37.11047619047618,retracao
0.55,336,184.8,15.0,0.0,5.5,0.6,56.0,1344,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,56 dias,-300.0,87,-283.9852380952382,-16.014761904761826,16.014761904761826,retracao
0.55,336,184.8,0.0,0.0,0.0,0.6,0.5,12,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,12 h,0.0,88,0.0,0.0,0.0,estabilidade
0.55,336,184.8,0.0,0.0,0.0,0.6,1.0,24,CP II E 40,7 dias úmida / 56 dias ar 50% umidade,Não informado,SP,Sudeste,1 dia,-50.0,88,-14.647301587301587,-35.352698412698416,35.352698412698416,retracao
